CODCLAVECICBENEFICIARIO|CODCLAVECICSOLICITANTE|PERIODO|FECDIA|CODSUCAGE|CODSESION|CODINTERNOTRANSACCION|CODTRANSACCIONVENTANILLA|MTOTRANSACCION|FLG_MTO_P25|FLG_MTO_P50|FLG_MTO_P75|FLG_MTO_P90|FLG_AN|TIPPER|FLG_NUEVA_BEN|dif2|FLG_NUEVA_SOL|FLG_NUEVA|FLG_BANCA|PERSONA_SOL|EMPRESA_SOL|PERSONA_BEN|EMPRESA_BEN|FLG_ROS|FLG_MTO|FLG_NOREL|MTOTRANSACCION_ES|TIPPER_BEN|TIPPER_SOL|MTO_P95|MTOTRANSACCION_ES95|FLG_ROS_BEN|FLG_ROS_SOL|N_Cluster
8851327.0|4306183.0|202312|06/12/23|570000|443|902654167488|62|440715.6|0|0|1|0|0|0|0|2118.0|0|0|1|1|0|0|0|0|0|1|440715.6|1|0|440715.6|440715.6|0|0|14
8851327.0|3065562.0|202312|01/12/23|335000|727|801217024311|62|691734.1|0|0|0|1|0|0|0|1967.0|0|0|1|1|0|0|0|0|1|1|691734.1|1|0|691734.1|691734.1|0|0|8
8851327.0|7782324.0|202312|30/12/23|570000|391|902662987440|62|474737.4|0|0|1|0|0|0|0|2319.0|0|0|1|1|0|0|0|0|0|1|474737.4|1|0|474737.4|474737.4|0|0|14
8637421.0|5224738.0|202312|19/12/23|380000|171|801223895355|62|488938.5|0|0|1|0|0|0|0|2868.0|0|0|0|0|0|0|0|0|0|1|488938.5|1|1|488938.5|488938.5|0|0|14
8637421.0|3072941.0|202312|23/12/23|380000|115|801226265565|62|754301.7|0|0|0|1|0|0|0|2872.0|0|0|1|1|0|0|0|0|1|1|754301.7|1|0|699065.4099999998|699065.4099999998|0|0|8
3578303.0||202312|11/12/23|305000|575|801220191898|60|200000.0|0|0|0|0|0|0|0||0|0|0|0|0|1|0|0|0|1|200000.0|0|1|200000.0|200000.0|0|0|9
|5522706.0|202312|21/12/23|191015|140|801225173318|62|450000.0|0|0|1|0|0|0|0||0|0|1|1|0|0|0|0|0|1|450000.0|1|0|450000.0|450000.0|0|0|14
18037204.0|18037204.0|202312|15/12/23|570012|500|801222693162|60|200000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|200000.0|0|0|200000.0|200000.0|0|0|9
9386232.0|21835.0|202312|30/12/23|550000|154|902663055753|62|300000.0|0|1|0|0|0|0|0|5065.0|0|0|1|1|0|1|0|0|0|1|300000.0|1|0|300000.0|300000.0|0|0|2
27551420.0|5958765.0|202312|23/12/23|192081|75|801226319860|62|226658.33|0|0|0|0|0|0|0|2872.0|0|0|1|1|0|1|0|0|0|0|226658.33|1|0|226658.33|226658.33|0|0|4
55315.0|7112307.0|202312|05/12/23|405000|751|801218568691|117|202493.33|0|0|0|0|0|0|0|16389.0|0|0|1|1|0|0|0|0|0|1|202493.33|1|0|202493.33|202493.33|0|0|5
12844012.0|11980486.0|202312|20/12/23|305000|475|801224613925|62|225900.0|0|0|0|0|0|0|0|3557.0|0|0|1|1|0|0|0|0|0|1|225900.0|1|0|225900.0|225900.0|0|0|5
12671158.0|5464327.0|202312|14/12/23|245001|165|902656813976|62|475000.0|0|0|1|0|0|0|0|3731.0|0|0|1|1|0|1|0|0|0|0|475000.0|1|0|475000.0|475000.0|0|0|1
29413531.0|17253996.0|202312|02/12/23|194000|247|801217272648|62|273950.0|1|0|0|0|0|0|0|2558.0|0|0|1|1|0|0|1|0|0|1|273950.0|1|0|273950.0|273950.0|0|0|0
13906912.0|23351531.0|202312|15/12/23|191006|225|902657259743|117|225000.0|0|0|0|0|0|0|0|3505.0|0|0|1|1|0|0|1|0|0|0|225000.0|1|0|225000.0|225000.0|0|0|16
24270992.0|21777921.0|202312|06/12/23|193011|443|801219038381|62|222500.0|0|0|0|0|0|0|0|2224.0|0|0|1|1|0|1|0|0|0|1|222500.0|1|0|222500.0|222500.0|0|0|9
10068069.0|6108855.0|202312|30/12/23|215002|231|902663000436|62|288210.0|0|1|0|0|0|0|0|4349.0|0|0|1|1|0|1|0|0|0|0|288210.0|1|0|288210.0|288210.0|0|0|12
7737552.0|22550154.0|202312|18/12/23|495000|769|801223715250|60|220000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|220000.0|0|0|220000.0|220000.0|0|0|9
8672384.0|4579391.0|202312|20/12/23|194011|195|902659241399|62|370720.0|0|1|0|0|0|0|0|5131.0|0|0|1|1|0|0|1|0|0|1|370720.0|1|0|370720.0|370720.0|0|1|3
6930981.0|12147397.0|202312|22/12/23|215000|490|801225837971|62|302686.2|0|1|0|0|0|0|0|6198.0|0|0|1|1|0|0|1|0|0|1|302686.2|1|0|302686.2|302686.2|0|1|3
56639.0|17440508.0|202312|21/12/23|405005|61|902659565884|117|200004.0|0|0|0|0|0|0|0|14601.0|0|0|1|1|0|0|1|0|0|1|200004.0|1|0|200004.0|200004.0|0|0|0
6495250.0|4029722.0|202312|14/12/23|300000|291|801221980709|62|200000.0|0|0|0|0|0|0|0|6042.0|0|0|1|1|0|1|0|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|9
|6413777.0|202312|16/12/23|193024|47|902657676048|84|400034.0|0|0|1|0|0|0|0||0|0|1|1|0|0|0|0|0|1|400034.0|1|0|400034.0|400034.0|0|0|14
2560603.0|24451530.0|202312|30/12/23|495000|35|801228937466|62|300025.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|300025.0|0|0|300025.0|300025.0|1|0|2
9527788.0|9527788.0|202312|11/12/23|480000|343|902655268165|62|262970.0|1|0|0|0|0|0|0|4692.0|0|0|0|0|1|0|1|1|0|1|262970.0|1|1|262970.0|262970.0|1|1|0
3423599.0|5776482.0|202312|28/12/23|191061|273|902662082878|117|475000.0|0|0|1|0|0|0|0|8197.0|0|0|1|1|0|0|1|0|0|0|475000.0|1|0|475000.0|475000.0|1|0|6
3423599.0|5776482.0|202312|01/12/23|191061|273|902652365431|117|342502.75|0|1|0|0|0|0|0|7847.0|0|0|1|1|0|0|1|0|0|0|342502.75|1|0|342502.75|342502.75|1|0|17
7059638.0|6696211.0|202312|20/12/23|305000|592|801224666675|62|300000.0|0|1|0|0|0|0|0|6166.0|0|0|0|0|1|0|1|0|0|0|300000.0|1|0|300000.0|300000.0|0|0|17
11853125.0|16298401.0|202312|11/12/23|200000|207|902655229528|117|226954.92|1|0|0|0|0|0|0|3903.0|0|0|1|1|0|1|0|0|0|0|226954.92|1|0|226954.92|226954.92|0|0|4
65798.0|9261716.0|202312|15/12/23|191069|452|801222758291|115|1129000.0|0|0|0|1|0|0|0|10573.0|0|0|1|1|0|0|0|0|1|1|1129000.0|1|0|699065.4099999998|699065.4099999998|0|1|8
3454983.0|3010416.0|202312|12/12/23|193069|452|801221044787|62|225000.0|0|0|0|0|0|0|0|7957.0|0|0|1|1|0|1|0|0|0|0|225000.0|1|0|225000.0|225000.0|0|0|4
31119.0|19511038.0|202312|12/12/23|191015|207|801220777602|117|275102.4|1|0|0|0|0|0|0|10936.0|0|0|1|1|0|0|1|0|0|0|275102.4|1|0|275102.4|275102.4|0|0|16
6147845.0|8690923.0|202312|29/12/23|560000|77|902662439437|117|236000.0|1|0|0|0|0|0|0|6139.0|0|0|1|1|0|0|1|0|0|1|236000.0|1|0|236000.0|236000.0|0|0|0
23937571.0|5725950.0|202312|13/12/23|191005|32|801221103860|107|399640.5|0|1|0|0|0|0|0|1640.0|0|0|1|1|0|1|0|0|0|0|399640.5|1|0|399640.5|399640.5|0|0|12
15970379.0|24010493.0|202312|11/12/23|194022|223|801220068736|62|294600.0|0|1|0|0|0|0|0|2909.0|0|0|1|1|0|1|0|0|0|0|294600.0|1|0|294600.0|294600.0|0|0|12
12844012.0|12844012.0|202312|20/12/23|380000|99|801224462921|62|210740.0|0|0|0|0|0|0|0|3557.0|0|0|0|0|0|0|0|0|0|1|210740.0|1|1|210740.0|210740.0|0|0|5
12844012.0|12844012.0|202312|11/12/23|380000|847|801220466658|62|209230.0|0|0|0|0|0|0|0|3519.0|0|0|0|0|0|0|0|0|0|1|209230.0|1|1|209230.0|209230.0|0|0|5
7298650.0|7298650.0|202312|06/12/23|215002|384|902654201043|60|259000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|259000.0|0|0|259000.0|259000.0|0|0|9
22481646.0|8476438.0|202312|30/12/23|193017|32|801228929746|60|340000.0|0|1|0|0|0|0|0||0|0|1|1|0|1|0|0|0|1|340000.0|0|1|340000.0|340000.0|0|0|2
4054251.0|4049934.0|202312|01/12/23|215006|210|902652383978|60|250000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|0|250000.0|0|0|250000.0|250000.0|0|0|4
10938498.0|21835.0|202312|29/12/23|550000|162|902662533587|115|275280.0|1|0|0|0|0|0|0|4244.0|0|0|1|1|0|0|0|0|0|1|275280.0|1|0|275280.0|275280.0|0|0|5
26002997.0|5069941.0|202312|20/12/23|250000|179|801224596007|60|300000.0|0|1|0|0|0|0|0|967.0|0|0|1|1|0|1|0|0|0|0|300000.0|1|0|300000.0|300000.0|0|0|12
120699.0|4049934.0|202312|01/12/23|215006|210|902652388958|84|248026.4|1|0|0|0|0|0|0|10951.0|0|0|1|1|0|1|0|0|0|1|248026.4|1|0|248026.4|248026.4|0|0|9
2096628.0|23419760.0|202312|02/12/23|570000|105|902652690816|62|208670.0|0|0|0|0|0|0|0|10998.0|0|0|1|1|0|0|1|0|0|1|208670.0|1|0|208670.0|208670.0|0|0|0
2096628.0|23419760.0|202312|12/12/23|570000|708|902655852040|62|245700.0|1|0|0|0|0|0|0|11301.0|0|0|1|1|0|0|1|0|0|1|245700.0|1|0|245700.0|245700.0|0|0|0
6841682.0|556724.0|202312|18/12/23|200000|308|902658169656|60|307180.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|307180.0|0|0|307180.0|307180.0|0|0|2
558426.0|9874334.0|202312|30/12/23|205000|224|902663101560|60|300000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|300000.0|0|0|300000.0|300000.0|0|0|2
70701.0|16508968.0|202312|18/12/23|570011|460|902658248088|115|300000.0|0|1|0|0|0|0|0|-14290.0|0|0|1|1|0|0|0|0|0|1|300000.0|1|0|300000.0|300000.0|0|0|10
4613804.0|5571554.0|202312|05/12/23|215002|98|902653555214|117|210002.0|0|0|0|0|0|0|0|6924.0|0|0|1|1|0|0|1|0|0|0|210002.0|1|0|210002.0|210002.0|0|0|16
4613804.0|16406274.0|202312|02/12/23|215013|64|801217174232|62|260000.0|1|0|0|0|0|0|0|6835.0|0|0|1|1|0|0|1|0|0|1|260000.0|1|0|260000.0|260000.0|0|0|0
23980138.0|13697415.0|202312|27/12/23|475000|546|801227407445|117|321500.0|0|1|0|0|0|0|0|1425.0|0|0|1|1|0|0|1|0|0|0|321500.0|1|0|321500.0|321500.0|0|0|17
23980138.0|11184751.0|202312|27/12/23|335000|678|801227549502|117|202480.0|0|0|0|0|0|0|0|1425.0|0|0|1|1|0|0|1|0|0|1|202480.0|1|0|202480.0|202480.0|0|0|0
3331810.0|1026638.0|202312|19/12/23|191095|379|801224365777|60|230000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|230000.0|0|0|230000.0|230000.0|0|0|9
69556.0|23323429.0|202312|23/12/23|395000|111|902660623879|62|364040.0|0|1|0|0|0|0|0|14234.0|0|0|1|1|0|0|1|0|0|1|364040.0|1|0|364040.0|364040.0|0|0|3
28677099.0|19536336.0|202312|26/12/23|365000|732|801227085807|62|250058.88|1|0|0|0|0|0|0|562.0|0|0|1|1|0|1|0|0|0|0|250058.88|1|0|250058.88|250058.88|0|0|4
11957284.0|15943787.0|202312|12/12/23|570009|551|801220931633|60|225000.0|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|225000.0|0|0|225000.0|225000.0|0|0|9
407900.0|1543169.0|202312|12/12/23|570002|286|801220764836|62|253510.0|1|0|0|0|0|0|0|8546.0|0|0|1|1|0|1|0|0|0|1|253510.0|1|0|253510.0|253510.0|0|0|9
8851327.0|3065562.0|202312|14/12/23|335000|610|801222039802|62|392212.1|0|1|0|0|0|0|0|2303.0|0|0|1|1|0|0|0|0|0|1|392212.1|1|0|392212.1|392212.1|0|0|10
8851327.0|2483740.0|202312|22/12/23|570000|526|902660137321|62|466031.4|0|0|1|0|0|0|0|2311.0|0|0|1|1|0|0|0|0|0|1|466031.4|1|0|466031.4|466031.4|0|0|14
8851327.0|2483740.0|202312|02/12/23|570000|80|902652683900|62|434336.6|0|0|1|0|0|0|0|1998.0|0|0|1|1|0|0|0|0|0|1|434336.6|1|0|434336.6|434336.6|0|0|14
8637421.0|5224738.0|202312|14/12/23|380000|415|801221904589|62|397907.0|0|1|0|0|0|0|0|2863.0|0|0|0|0|0|0|0|0|0|1|397907.0|1|1|397907.0|397907.0|0|0|10
8637421.0|5385203.0|202312|30/12/23|380000|191|801229031003|62|750971.1|0|0|0|1|0|0|0|2879.0|0|0|1|1|0|0|0|0|1|1|750971.1|1|0|699065.4099999998|699065.4099999998|0|0|8
11556570.0|11556570.0|202312|19/12/23|550000|227|902658684244|107|338088.69|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|338088.69|0|0|338088.69|338088.69|0|0|2
2233972.0|22959567.0|202312|20/12/23|405005|478|902659470699|117|222566.9|0|0|0|0|0|0|0|10697.0|0|0|1|1|0|0|0|0|0|1|222566.9|1|0|222566.9|222566.9|0|0|5
72314.0|6082815.0|202312|26/12/23|570012|503|801226994700|115|290995.89|0|1|0|0|0|0|0|-11891.0|0|0|1|1|0|0|0|0|0|1|290995.89|1|0|290995.89|290995.89|0|0|10
13820499.0|11048610.0|202312|29/12/23|395000|174|902662494903|62|231460.0|1|0|0|0|0|0|0|3640.0|0|0|1|1|0|1|0|0|0|1|231460.0|1|0|231460.0|231460.0|0|0|9
28565467.0|5573573.0|202312|22/12/23|193057|259|801225994163|62|250000.0|1|0|0|0|0|0|0|638.0|0|0|1|1|0|1|0|0|0|1|250000.0|1|0|250000.0|250000.0|0|0|9
8851327.0|10524240.0|202312|14/12/23|335000|598|801222032616|62|610581.1|0|0|0|1|0|0|0|2303.0|0|0|1|1|0|0|0|0|1|1|610581.1|1|0|610581.1|610581.1|0|0|8
12844012.0|11980486.0|202312|30/12/23|305000|304|801229063255|62|299690.0|0|1|0|0|0|0|0|3567.0|0|0|1|1|0|0|0|0|0|1|299690.0|1|0|299690.0|299690.0|0|0|10
8851327.0|9658750.0|202312|06/12/23|335000|756|801219141098|62|577328.0|0|0|1|0|0|0|0|2118.0|0|0|1|1|0|0|0|0|1|1|577328.0|1|0|577328.0|577328.0|0|0|14
69556.0|19454037.0|202312|13/12/23|395000|15|902656174845|62|390740.0|0|1|0|0|0|0|0|14224.0|0|0|1|1|0|0|1|0|0|1|390740.0|1|0|390740.0|390740.0|0|0|3
23980138.0|5244519.0|202312|27/12/23|575000|745|902661781110|117|213200.0|0|0|0|0|0|0|0|1425.0|0|0|1|1|0|0|1|0|0|1|213200.0|1|0|213200.0|213200.0|0|0|0
71334.0|4110063.0|202312|02/12/23|570011|169|902652804047|115|300000.0|0|1|0|0|0|0|0|13643.0|0|0|1|1|0|0|1|0|0|1|300000.0|1|0|300000.0|300000.0|0|0|3
14492634.0|18346355.0|202312|19/12/23|191095|198|801224110940|60|451400.0|0|0|1|0|0|0|0|4205.0|0|0|1|1|0|1|0|0|0|0|451400.0|1|0|451400.0|451400.0|0|0|1
14492634.0|18346355.0|202312|27/12/23|191105|233|801227309344|60|522000.0|0|0|1|0|0|0|0|4213.0|0|0|1|1|0|1|0|0|1|0|522000.0|1|0|522000.0|522000.0|0|0|1
4487078.0|4487078.0|202312|07/12/23|191088|120|902654627696|60|250000.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|250000.0|0|0|250000.0|250000.0|0|0|9
5097808.0|6233098.0|202312|19/12/23|305000|227|801223889921|117|601080.0|0|0|0|1|0|0|0|6732.0|0|0|1|1|0|0|0|0|1|1|601080.0|1|0|601080.0|601080.0|1|0|8
5097808.0|11048610.0|202312|19/12/23|395000|141|902658719555|117|581708.1|0|0|0|1|0|0|0|6732.0|0|0|1|1|0|0|0|0|1|1|581708.1|1|0|581708.1|581708.1|1|0|8
5097808.0|11048610.0|202312|19/12/23|395000|141|902658720328|117|337516.5|0|1|0|0|0|0|0|6732.0|0|0|1|1|0|0|0|0|0|1|337516.5|1|0|337516.5|337516.5|1|0|7
17497239.0|556724.0|202312|01/12/23|200000|502|902652617789|62|1134506.0|0|0|0|1|0|0|0|4381.0|0|0|1|1|0|1|0|0|1|0|1134506.0|1|0|699065.4099999998|699065.4099999998|1|0|15
15019395.0|7187875.0|202312|01/12/23|380008|127|902652346929|62|291000.0|0|1|0|0|0|0|0|2632.0|0|0|1|1|0|0|1|0|0|1|291000.0|1|0|291000.0|291000.0|1|0|3
6930981.0|12147397.0|202312|15/12/23|215015|234|902657365132|62|636896.6|0|0|0|1|0|0|0|6191.0|0|0|1|1|0|0|1|0|1|1|636896.6|1|0|636896.6|636896.6|0|1|11
17574958.0|12490300.0|202312|20/12/23|575000|480|902659265219|62|350000.0|0|1|0|0|0|0|0|5417.0|0|0|1|1|0|1|0|0|0|1|350000.0|1|0|350000.0|350000.0|0|0|2
462078.0|6784226.0|202312|07/12/23|220000|869|801219781917|60|395250.76|0|1|0|0|0|0|0|-14421.0|0|0|1|1|0|1|0|0|0|1|395250.76|1|0|395250.76|395250.76|1|0|2
338029.0|16500143.0|202312|19/12/23|355002|67|801223839801|117|293946.4|0|1|0|0|0|0|0|13309.0|0|0|1|1|0|0|0|0|0|1|293946.4|1|0|293946.4|293946.4|1|0|7
9527788.0|9527788.0|202312|19/12/23|480000|197|902658583778|62|244350.0|1|0|0|0|0|0|0|4729.0|0|0|0|0|1|0|1|1|0|1|244350.0|1|1|244350.0|244350.0|1|1|0
9527788.0|9527788.0|202312|05/12/23|480000|134|902653580187|62|490240.0|0|0|1|0|0|0|0|4508.0|0|0|0|0|1|0|1|1|0|1|490240.0|1|1|490240.0|490240.0|1|1|13
22175263.0|10131376.0|202312|06/12/23|405005|209|902654228849|62|244540.0|1|0|0|0|0|0|0|1652.0|0|0|1|1|0|1|0|0|0|1|244540.0|1|0|244540.0|244540.0|1|0|7
3423599.0|5776482.0|202312|22/12/23|191061|342|902660274935|117|268801.5|1|0|0|0|0|0|0|8191.0|0|0|1|1|0|0|1|0|0|0|268801.5|1|0|268801.5|268801.5|1|0|16
11853125.0|16298401.0|202312|26/12/23|200000|100|902660928652|117|259221.49|1|0|0|0|0|0|0|3947.0|0|0|1|1|0|1|0|0|0|0|259221.49|1|0|259221.49|259221.49|0|0|4
8816057.0|2297901.0|202312|30/12/23|375000|281|902663162641|117|200000.0|0|0|0|0|0|0|0|5042.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
71541.0|8473425.0|202312|15/12/23|194015|156|801222428293|117|234088.48|1|0|0|0|0|0|0|-5844.0|0|0|1|1|0|0|1|0|0|1|234088.48|1|0|234088.48|234088.48|0|0|0
1891245.0|11254650.0|202312|14/12/23|375000|508|902656964608|107|232987.39|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|0|232987.39|0|0|232987.39|232987.39|0|0|4
7853081.0|7853081.0|202312|23/12/23|318000|126|801226446899|60|344000.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|344000.0|0|0|344000.0|344000.0|0|0|2
28309850.0|15940528.0|202312|11/12/23|191120|475|801220302652|62|200000.0|0|0|0|0|0|0|0|2831.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
13390830.0|5070164.0|202312|15/12/23|215002|334|902657227364|62|336600.0|0|1|0|0|0|0|0|1884.0|0|0|1|1|0|1|0|0|0|1|336600.0|1|0|336600.0|336600.0|0|0|2
25515995.0|86628.0|202312|22/12/23|194066|38|801225657272|62|220000.0|0|0|0|0|0|0|0|851.0|0|0|1|1|0|1|0|0|0|0|220000.0|1|0|220000.0|220000.0|0|0|4
10464116.0|5324436.0|202312|04/12/23|215000|667|801217717685|60|348780.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|348780.0|0|0|348780.0|348780.0|0|0|2
13906912.0|22383949.0|202312|02/12/23|191033|22|902652731605|117|240000.0|1|0|0|0|0|0|0|3199.0|0|0|1|1|0|0|1|0|0|0|240000.0|1|0|240000.0|240000.0|0|0|16
12844012.0|12844012.0|202312|11/12/23|380000|387|801220092105|62|203560.0|0|0|0|0|0|0|0|3519.0|0|0|0|0|0|0|0|0|0|1|203560.0|1|1|203560.0|203560.0|0|0|5
8672384.0|21226791.0|202312|28/12/23|193055|129|902662073218|62|277782.5|1|0|0|0|0|0|0|5139.0|0|0|1|1|0|0|1|0|0|1|277782.5|1|0|277782.5|277782.5|0|0|0
8672384.0|21226791.0|202312|22/12/23|193055|168|902660369981|62|276020.0|1|0|0|0|0|0|0|5133.0|0|0|1|1|0|0|1|0|0|1|276020.0|1|0|276020.0|276020.0|0|0|0
8672384.0|21226791.0|202312|15/12/23|193055|198|902657406197|62|282020.0|1|0|0|0|0|0|0|5126.0|0|0|1|1|0|0|1|0|0|1|282020.0|1|0|282020.0|282020.0|0|0|0
8672384.0|21226791.0|202312|20/12/23|193055|217|902659380058|62|278982.5|1|0|0|0|0|0|0|5131.0|0|0|1|1|0|0|1|0|0|1|278982.5|1|0|278982.5|278982.5|0|0|0
25822714.0|469336.0|202312|06/12/23|405005|460|902654486085|62|340000.0|0|1|0|0|0|0|0|5354.0|0|0|1|1|0|1|0|0|0|0|340000.0|1|0|340000.0|340000.0|0|0|12
13638651.0|13638651.0|202312|19/12/23|215009|174|801223979442|60|670000.0|0|0|0|1|0|1|0||0|0|1|1|0|1|0|0|1|1|670000.0|0|0|670000.0|670000.0|0|0|15
25408813.0|4555671.0|202312|16/12/23|395000|179|902657777715|62|206720.0|0|0|0|0|0|0|0|1077.0|0|0|1|1|0|1|0|0|0|1|206720.0|1|0|206720.0|206720.0|0|0|9
3855878.0|23323429.0|202312|02/12/23|395000|222|902652867872|62|218634.1|0|0|0|0|0|0|0|7648.0|0|0|1|1|0|0|1|0|0|1|218634.1|1|0|218634.1|218634.1|0|0|0
2062270.0|2062270.0|202312|20/12/23|191058|317|801224790685|64|541173.0|0|0|1|0|0|1|0||0|0|1|1|0|1|0|0|1|1|541173.0|0|0|541173.0|541173.0|0|0|18
13742.0|5261653.0|202312|19/12/23|191095|190|801224079121|117|200000.0|0|0|0|0|0|0|0|12905.0|0|0|1|1|0|0|1|0|0|1|200000.0|1|0|200000.0|200000.0|0|0|0
12106528.0|19536336.0|202312|06/12/23|365000|765|801219201599|60|233300.0|1|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|233300.0|0|0|233300.0|233300.0|0|0|9
15915913.0|15040949.0|202312|29/12/23|535000|304|801228594781|62|608970.0|0|0|0|1|0|0|0|2706.0|0|0|1|1|0|1|0|0|1|0|608970.0|1|0|608970.0|608970.0|0|0|15
11346828.0|2881506.0|202312|30/12/23|194000|288|801229151453|62|234233.74|1|0|0|0|0|0|0|3923.0|0|0|1|1|0|1|0|0|0|1|234233.74|1|0|234233.74|234233.74|0|0|9
8413947.0|8413951.0|202312|07/12/23|215000|523|801219485032|62|250000.0|1|0|0|0|0|0|0|5211.0|0|0|1|1|0|1|0|0|0|0|250000.0|1|0|250000.0|250000.0|0|0|4
12330748.0|2856826.0|202312|13/12/23|215013|582|801221595552|116|222473.73|0|0|0|0|0|0|0|3740.0|0|0|1|1|0|0|0|0|0|1|222473.73|1|0|222473.73|222473.73|0|0|5
71264.0|8544558.0|202312|15/12/23|191061|581|902657548379|117|211571.46|0|0|0|0|0|0|0|-5221.0|0|0|1|1|0|0|0|0|0|0|211571.46|1|0|211571.46|211571.46|0|0|5
18006.0|12440935.0|202312|15/12/23|540002|182|801222365713|62|208261.3|0|0|0|0|0|0|0|10951.0|0|0|1|1|0|0|1|0|0|0|208261.3|1|0|208261.3|208261.3|0|0|16
23980138.0|26545407.0|202312|27/12/23|335000|699|801227563120|117|233080.0|1|0|0|0|0|0|0|1425.0|0|0|1|1|0|0|1|0|0|1|233080.0|1|0|233080.0|233080.0|0|0|0
29088507.0|28022990.0|202312|21/12/23|285000|318|902659661434|60|213023.6|0|0|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|213023.6|0|0|213023.6|213023.6|0|1|9
69556.0|8217618.0|202312|30/12/23|395000|189|902663116534|62|358490.0|0|1|0|0|0|0|0|14241.0|0|0|1|1|0|0|1|0|0|1|358490.0|1|0|358490.0|358490.0|0|0|3
69556.0|10585000.0|202312|11/12/23|395000|131|902655218120|62|398220.0|0|1|0|0|0|0|0|14193.0|0|0|1|1|0|0|1|0|0|1|398220.0|1|0|398220.0|398220.0|0|0|3
69556.0|10585000.0|202312|11/12/23|395000|131|902655247161|62|284790.0|0|1|0|0|0|0|0|14193.0|0|0|1|1|0|0|1|0|0|1|284790.0|1|0|284790.0|284790.0|0|0|3
69556.0|23323429.0|202312|16/12/23|395000|70|902657688900|62|293610.0|0|1|0|0|0|0|0|14227.0|0|0|1|1|0|0|1|0|0|1|293610.0|1|0|293610.0|293610.0|0|0|3
10229908.0|12860973.0|202312|19/12/23|191004|401|902658818655|62|200000.0|0|0|0|0|0|0|0|4725.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
25884015.0|3351117.0|202312|15/12/23|310004|258|801222755138|62|315200.0|0|1|0|0|0|0|0|3006.0|0|0|1|1|0|1|0|0|0|1|315200.0|1|0|315200.0|315200.0|0|0|2
33884.0|58864.0|202312|12/12/23|305000|625|801220824486|62|250424.3|1|0|0|0|0|0|0|16167.0|0|0|0|0|1|0|1|0|0|0|250424.3|1|0|250424.3|250424.3|0|1|16
2519265.0|13807114.0|202312|22/12/23|191000|526|801225892510|84|320030.0|0|1|0|0|0|1|0||0|0|1|1|0|1|0|0|0|1|320030.0|0|0|320030.0|320030.0|0|0|2
8851327.0|2483740.0|202312|13/12/23|570000|909|902656402529|62|426425.3|0|0|1|0|0|0|0|2302.0|0|0|1|1|0|0|0|0|0|1|426425.3|1|0|426425.3|426425.3|0|0|14
10578231.0|12059072.0|202312|04/12/23|215002|331|902653075564|62|200000.0|0|0|0|0|0|0|0|4384.0|0|0|1|1|0|1|0|0|0|0|200000.0|1|0|200000.0|200000.0|0|0|4
26871461.0|8594007.0|202312|20/12/23|485000|20|801224418571|62|300000.0|0|1|0|0|0|0|0|2010.0|0|0|1|1|0|1|0|0|0|0|300000.0|1|0|300000.0|300000.0|0|0|12
8637421.0|5224738.0|202312|14/12/23|380000|335|801221856091|62|438546.6|0|0|1|0|0|0|0|2863.0|0|0|0|0|0|0|0|0|0|1|438546.6|1|1|438546.6|438546.6|0|0|14
8637421.0|5224738.0|202312|05/12/23|380000|311|801218237286|62|479393.6|0|0|1|0|0|0|0|2647.0|0|0|0|0|0|0|0|0|0|1|479393.6|1|1|479393.6|479393.6|0|0|14
8637421.0|5573766.0|202312|12/12/23|380000|443|801220806807|62|888329.6|0|0|0|1|0|0|0|2861.0|0|0|1|1|0|0|0|0|1|1|888329.6|1|1|699065.4099999998|699065.4099999998|0|0|8
8637421.0|5385203.0|202312|02/12/23|380000|296|801217342897|62|590285.6|0|0|0|1|0|0|0|2558.0|0|0|1|1|0|0|0|0|1|1|590285.6|1|0|590285.6|590285.6|0|0|8
